Student ID,Name,LongName,Age,Gender,Height(cm),Weight(lbs),Born,Day Joined,Month Joined,Year Joined,Marital Status,FavouriteMovie,Movie Duration,Genre,Credit Amount($),Car Make,Car Model,Skill Level
629770,Abhisek Banerjee,Abhisek Banerjee,45,Male,174.86,161,2018,25,Aug,20,single,The Strangers: Prey at Night,85 min,Horror Movies,2757,Kia,Sportage,0
629774,Siddharth Balihar,Siddharth Balihar,26,Male,187.48,181,2017,03,Jul,17,single,The Innocent,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1569,BMW,123,0
629855,Ajit Dwivedy,Ajit Dwarika Dwivedy,46,Male,179.94,174,2017,20,Jul,19,mar/wid,Get the Grift,95 min,"Comedies, International Movies",5198,Ford,Kuga,0
629949,Eklavya Dwivedi,Eklavya Rakesh Dwivedi,39,Male,187.48,174,2011,05,Oct,20,single,August: Osage County,121 min,Dramas,5752,BMW,640,2
630034,Dwarkanth Yadav,Dwarkanath Yadav,48,Male,182.39999999999998,154,2004,10,Jul,15,single,Battle: Los Angeles,116 min,"Action & Adventure, Sci-Fi & Fantasy",7129,BMW,530,1
633276,Sanjib Dutta,Sanjib Dilip Dutta,32,Female,197.64,212,2014,13,Jul,18,div/dep/mar,Between Worlds,91 min,Thrillers,1736,Audi,A3,0
633950,Rasudeb Dutta,Rasudeb Dutta,28,Male,182.39999999999998,168,2013,07,Jul,17,div/sep,One,149 min,"Dramas, International Movies",3857,BMW,X2,2
634353,Raman Dutta,Raman Dutta,30,Male,164.7,137,2006,01,Jan,19,single,The Mitchells vs. The Machines,114 min,"Children & Family Movies, Comedies",804,Hyundai,i30,1
635114,Rajib Datta,Rajib Datta,37,Male,177.4,154,2021,01,Jan,20,single,Things Heard & Seen,121 min,"Horror Movies, Thrillers",5202,Ford,Mondeo,1
170420,Priyabrota Dutta,Priyabrota Ranjan Dutta,34,Female,182.39999999999998,165,2006,15,Jul,20,div/dep/mar,InuYasha the Movie 4: Fire on the Mystic Island,88 min,"Action & Adventure, Anime Features, International Movies",8133,Alfa,Romeo,1
170761,Prinann Dutta,Prinann Dutta,33,Male,184.93999999999997,179,2015,12,Jul,18,single,InuYasha the Movie: Affections Touching Across Time,100 min,"Action & Adventure, Anime Features, International Movies",730,BMW,520,0
171776,Mrinmoy Dutta,Mrinmoy Khirud Dutta,32,Male,179.94,168,1982,01,Jul,20,single,I Heart Arlo,1 Season,"Kids' TV, TV Comedies",1164,Ford,C-Max,2
172700,J Dutta,Jayanta Dutta,31,Female,174.86,154,1925,09,Jun,18,div/dep/mar,Nailed It,6 Seasons,Reality TV,5954,Audi,A4,0
172870,Dibyajyoti Dutta,Dibyajyoti Dutta,32,Male,179.94,143,1974,01,Jul,20,single,Cat People,1 Season,Docuseries,1977,Audi,A3,2
173072,Deeptanu Dutta,Deeptanu Dutta,27,Male,182.39999999999998,165,2001,19,Jul,13,single,RIDE ON TIME,3 Seasons,"Docuseries, International TV Shows",1526,BMW,X3,2
170420,Anubhav Dutt,Anubhav Dutt,29,Female,182.39999999999998,165,2006,15,Jul,20,div/dep/mar,InuYasha the Movie 4: Fire on the Mystic Island,88 min,"Action & Adventure, Anime Features, International Movies",8133,Alfa,Romeo,1
170761,Dushyant Sharma,Dushyant Sharma,37,Male,184.93999999999997,179,2015,12,Jul,18,single,InuYasha the Movie: Affections Touching Across Time,100 min,"Action & Adventure, Anime Features, International Movies",6520,BMW,520,0
170420,T Dushyanth,Tamilmani Dushyanth,32,Female,182.39999999999998,165,2006,15,Jul,20,div/dep/mar,InuYasha the Movie 4: Fire on the Mystic Island,88 min,"Action & Adventure, Anime Features, International Movies",8133,Alfa,Romeo,1
170761,Durga Prasad,Podium Durga Prasad,31,Male,184.93999999999997,179,2015,12,Jul,18,single,InuYasha the Movie: Affections Touching Across Time,100 min,"Action & Adventure, Anime Features, International Movies",730,BMW,520,0
170420,Garry Dumenil,Garry Anthony Dumenil,31,Female,182.39999999999998,165,2006,15,Jul,20,div/dep/mar,InuYasha the Movie 4: Fire on the Mystic Island,88 min,"Action & Adventure, Anime Features, International Movies",8133,Alfa,Romeo,1
170420,Faisal Dudhat,Faisal Dudhat,32,Female,182.39999999999998,165,2006,15,Jul,20,div/dep/mar,InuYasha the Movie 4: Fire on the Mystic Island,88 min,"Action & Adventure, Anime Features, International Movies",8133,Alfa,Romeo,1
613818,Krishna Dudakiya,Krishna Dineshbhai Dudakiya,30,Male,169.78,163,2015,27,Dec,17,single,Hachi: A Dog's Tale,93 min,"Children & Family Movies, Dramas",1514,Citroen,DS3,1
613818,Samar Dubhashi,Samar Shravan Dubhashi,40,Male,169.78,163,2015,27,Dec,17,single,Hachi: A Dog's Tale,93 min,"Children & Family Movies, Dramas",4605,Citroen,DS3,1
613818,Yash Dubey,Yash Dubey,37,Male,169.78,163,2015,27,Dec,17,single,Hachi: A Dog's Tale,93 min,"Children & Family Movies, Dramas",6963,Citroen,DS3,1
613818,Saurabh Dubey,Saurabh Sureshnath Dubey,40,Male,169.78,163,2015,27,Dec,17,single,Hachi: A Dog's Tale,93 min,"Children & Family Movies, Dramas",5150,Citroen,DS3,1
613818,Shivam Dubey,Shivam Dubey,32,Male,169.78,163,2015,27,Dec,17,single,Hachi: A Dog's Tale,93 min,"Children & Family Movies, Dramas",1514,Citroen,DS3,1
613818,Shivam Dube,Shivam Dube,34,Male,169.78,163,2015,27,Dec,17,single,Hachi: A Dog's Tale,93 min,"Children & Family Movies, Dramas",1514,Citroen,DS3,1
